#Source de ce jeu de données : https://coronavirus.politologue.com - Les données proposées dans ce fichier sont une compilation des données proposées par le CSSE (The Johns Hopkins University) https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6
#Les données de ce fichier sont celles qui sont produites pour générer les graphiques sur https: //coronavirus.politologue.com
#Vous pouvez utiliser ces données sans problème et une référence à https://coronavirus.politologue.com sera appréciable
Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
2020-03-20;Montenegro;14;0;0;0.00;0.00;100.00
2020-03-20;Moldavie;66;1;1;1.52;1.52;96.97
2020-03-20;Saint Martin;4;0;0;0.00;0.00;100.00
2020-03-20;Madagascar;3;0;0;0.00;0.00;100.00
2020-03-20;Macédoine;67;0;1;0.00;1.49;98.51
2020-03-20;Mongolie;6;0;0;0.00;0.00;100.00
2020-03-20;Macao;17;0;10;0.00;58.82;41.18
2020-03-20;Mauritanie;2;0;0;0.00;0.00;100.00
2020-03-20;Martinique;32;1;0;3.13;0.00;96.88
2020-03-20;Malte;64;0;2;0.00;3.13;96.88
2020-03-20;Maurice;12;0;0;0.00;0.00;100.00
2020-03-20;Maldives;13;0;0;0.00;0.00;100.00
2020-03-20;Mexique;164;1;4;0.61;2.44;96.95
2020-03-20;Malaisie;1030;3;87;0.29;8.45;91.26
2020-03-20;Namibie;3;0;0;0.00;0.00;100.00
2020-03-20;Niger;1;0;0;0.00;0.00;100.00
2020-03-20;Nigéria;12;0;1;0.00;8.33;91.67
2020-03-20;Nicaragua;1;0;0;0.00;0.00;100.00
2020-03-20;Pays-Bas;3003;107;2;3.56;0.07;96.37
2020-03-20;Norvège;1914;7;1;0.37;0.05;99.58
2020-03-20;Népal;1;0;1;0.00;100.00;0.00
2020-03-20;Nouvelle-Zélande;39;0;0;0.00;0.00;100.00
2020-03-20;Oman;48;0;12;0.00;25.00;75.00
2020-03-20;Panama;137;1;0;0.73;0.00;99.27
2020-03-20;Pérou;234;3;1;1.28;0.43;98.29
2020-03-20;Philippines;230;18;8;7.83;3.48;88.70
2020-03-20;Papouasie-Nouvelle-Guinée;1;0;0;0.00;0.00;100.00
2020-03-20;Pakistan;501;3;13;0.60;2.59;96.81
2020-03-20;Porto Rico;0;0;0;0.00;0.00;0.00
2020-03-20;Pologne;425;5;1;1.18;0.24;98.59
2020-03-20;Portugal;1020;6;5;0.59;0.49;98.92
2020-03-20;Qatar;470;0;10;0.00;2.13;97.87
2020-03-20;Paraguay;13;0;0;0.00;0.00;100.00
2020-03-20;Réunion;28;0;0;0.00;0.00;100.00
2020-03-20;Roumanie;308;0;25;0.00;8.12;91.88
2020-03-20;Serbie;135;1;1;0.74;0.74;98.52
2020-03-20;Russie;253;1;9;0.40;3.56;96.05
2020-03-20;Rwanda;17;0;0;0.00;0.00;100.00
2020-03-20;Arabie Saoudite;344;0;8;0.00;2.33;97.67
2020-03-20;Seychelles;7;0;0;0.00;0.00;100.00
2020-03-20;Suède;1639;16;16;0.98;0.98;98.05
2020-03-20;Soudan;2;1;0;50.00;0.00;50.00
2020-03-20;Singapour;385;0;124;0.00;32.21;67.79
2020-03-20;Slovénie;341;1;0;0.29;0.00;99.71
2020-03-20;Slovaquie;137;1;0;0.73;0.00;99.27
2020-03-20;Saint-Marin;144;14;4;9.72;2.78;87.50
2020-03-20;Sénégal;38;0;2;0.00;5.26;94.74
2020-03-20;Somalie;1;0;0;0.00;0.00;100.00
2020-03-20;Suriname;4;0;0;0.00;0.00;100.00
2020-03-20;El Salvador;1;0;0;0.00;0.00;100.00
2020-03-20;Tchad;1;0;0;0.00;0.00;100.00
2020-03-20;Eswatini;1;0;0;0.00;0.00;100.00
2020-03-20;Togo;9;0;1;0.00;11.11;88.89
2020-03-20;Thaïlande;322;1;42;0.31;13.04;86.65
2020-03-20;Tunisie;54;1;0;1.85;0.00;98.15
2020-03-20;Turquie;359;4;0;1.11;0.00;98.89
2020-03-20;Trinité-et-Tobago;9;0;0;0.00;0.00;100.00
2020-03-20;Taïwan;135;2;26;1.48;19.26;79.26
2020-03-20;Tanzanie;6;0;0;0.00;0.00;100.00
2020-03-20;Ukraine;29;3;0;10.34;0.00;89.66
2020-03-20;États-Unis;19101;244;147;1.28;0.77;97.95
2020-03-20;Uruguay;94;0;0;0.00;0.00;100.00
2020-03-20;Ouzbékistan;33;0;0;0.00;0.00;100.00
2020-03-20;Vatican;1;0;0;0.00;0.00;100.00
2020-03-20;St-Vincent / Grenadines;1;0;0;0.00;0.00;100.00
2020-03-20;Venezuela;42;0;0;0.00;0.00;100.00
2020-03-20;Kosovo;2;0;0;0.00;0.00;100.00
2020-03-20;Viet Nam;91;0;16;0.00;17.58;82.42
2020-03-20;Mayotte;6;0;0;0.00;0.00;100.00
2020-03-20;Afrique du Sud;202;0;0;0.00;0.00;100.00
2020-03-20;Autres;712;7;325;0.98;45.65;53.37
2020-03-20;Zambie;2;0;0;0.00;0.00;100.00
2020-03-20;Zimbabwe;1;0;0;0.00;0.00;100.00
2020-03-19;Zambie;2;0;0;0.00;0.00;100.00
2020-03-19;Autres;712;7;325;0.98;45.65;53.37
2020-03-19;Afrique du Sud;150;0;0;0.00;0.00;100.00
2020-03-19;Mayotte;3;0;0;0.00;0.00;100.00
2020-03-19;Viet Nam;85;0;16;0.00;18.82;81.18
2020-03-19;Kosovo;2;0;0;0.00;0.00;100.00
2020-03-19;Venezuela;42;0;0;0.00;0.00;100.00
2020-03-19;St-Vincent / Grenadines;1;0;0;0.00;0.00;100.00
2020-03-19;Vatican;1;0;0;0.00;0.00;100.00
2020-03-19;Ouzbékistan;23;0;0;0.00;0.00;100.00
2020-03-19;Uruguay;79;0;0;0.00;0.00;100.00
2020-03-19;États-Unis;13680;200;108;1.46;0.79;97.75
2020-03-19;Ukraine;16;2;0;12.50;0.00;87.50
2020-03-19;Tanzanie;6;0;0;0.00;0.00;100.00
2020-03-19;Taïwan;108;1;26;0.93;24.07;75.00
2020-03-19;Trinité-et-Tobago;9;0;0;0.00;0.00;100.00
2020-03-19;Turquie;192;3;0;1.56;0.00;98.44
2020-03-19;Tunisie;39;1;0;2.56;0.00;97.44
2020-03-19;Thaïlande;272;1;42;0.37;15.44;84.19
2020-03-19;Togo;1;0;0;0.00;0.00;100.00
2020-03-19;Tchad;1;0;0;0.00;0.00;100.00
2020-03-19;Eswatini;1;0;0;0.00;0.00;100.00
2020-03-19;El Salvador;1;0;0;0.00;0.00;100.00
2020-03-19;Suriname;1;0;0;0.00;0.00;100.00
2020-03-19;Somalie;1;0;0;0.00;0.00;100.00
2020-03-19;Sénégal;31;0;2;0.00;6.45;93.55
2020-03-19;Saint-Marin;119;11;4;9.24;3.36;87.39
2020-03-19;Slovaquie;123;1;0;0.81;0.00;99.19
2020-03-19;Slovénie;286;1;0;0.35;0.00;99.65
2020-03-19;Singapour;345;0;114;0.00;33.04;66.96
2020-03-19;Soudan;2;1;0;50.00;0.00;50.00
2020-03-19;Suède;1439;11;16;0.76;1.11;98.12
2020-03-19;Seychelles;6;0;0;0.00;0.00;100.00
2020-03-19;Arabie Saoudite;274;0;6;0.00;2.19;97.81
2020-03-19;Rwanda;8;0;0;0.00;0.00;100.00
2020-03-19;Russie;199;1;9;0.50;4.52;94.97
2020-03-19;Serbie;103;0;1;0.00;0.97;99.03
2020-03-19;Roumanie;277;0;25;0.00;9.03;90.97
2020-03-19;Réunion;14;0;0;0.00;0.00;100.00
2020-03-19;Paraguay;11;0;0;0.00;0.00;100.00
2020-03-19;Qatar;460;0;4;0.00;0.87;99.13
2020-03-19;Portugal;785;3;3;0.38;0.38;99.24
2020-03-19;Pologne;355;5;1;1.41;0.28;98.31
2020-03-19;Porto Rico;0;0;0;0.00;0.00;0.00
2020-03-19;Pakistan;454;2;13;0.44;2.86;96.70
2020-03-19;Philippines;217;17;8;7.83;3.69;88.48
2020-03-19;Pérou;234;0;1;0.00;0.43;99.57
2020-03-19;Panama;109;1;0;0.92;0.00;99.08
2020-03-19;Oman;48;0;12;0.00;25.00;75.00
2020-03-19;Nouvelle-Zélande;28;0;0;0.00;0.00;100.00
2020-03-19;Népal;1;0;1;0.00;100.00;0.00
2020-03-19;Norvège;1746;7;1;0.40;0.06;99.54
2020-03-19;Pays-Bas;2465;77;2;3.12;0.08;96.80
2020-03-19;Nicaragua;1;0;0;0.00;0.00;100.00
2020-03-19;Nigéria;8;0;1;0.00;12.50;87.50
2020-03-19;Namibie;3;0;0;0.00;0.00;100.00
2020-03-19;Malaisie;900;2;75;0.22;8.33;91.44
2020-03-19;Mexique;118;1;4;0.85;3.39;95.76
2020-03-19;Maldives;13;0;0;0.00;0.00;100.00
2020-03-19;Maurice;3;0;0;0.00;0.00;100.00
2020-03-19;Malte;53;0;2;0.00;3.77;96.23
2020-03-19;Martinique;23;1;0;4.35;0.00;95.65
2020-03-19;Mauritanie;2;0;0;0.00;0.00;100.00
2020-03-19;Macao;17;0;10;0.00;58.82;41.18
2020-03-19;Mongolie;6;0;0;0.00;0.00;100.00
2020-03-19;Macédoine;48;0;1;0.00;2.08;97.92
2020-03-19;Saint Martin;4;0;0;0.00;0.00;100.00
2020-03-19;Moldavie;49;1;1;2.04;2.04;95.92
2020-03-19;Montenegro;3;0;0;0.00;0.00;100.00
2020-03-19;Monaco;7;0;0;0.00;0.00;100.00
2020-03-19;Maroc;63;2;1;3.17;1.59;95.24
2020-03-19;Luxembourg;335;4;0;1.19;0.00;98.81
2020-03-19;Lettonie;86;0;1;0.00;1.16;98.84
2020-03-19;Lituanie;36;0;1;0.00;2.78;97.22
2020-03-19;Libéria;2;0;0;0.00;0.00;100.00
2020-03-19;Liechtenstein;28;0;0;0.00;0.00;100.00
2020-03-19;Sri Lanka;60;0;3;0.00;5.00;95.00
2020-03-19;Sainte-Lucie;2;0;0;0.00;0.00;100.00
2020-03-19;Liban;157;4;4;2.55;2.55;94.90
2020-03-19;Kazakhstan;44;0;0;0.00;0.00;100.00
2020-03-19;Koweït;148;0;18;0.00;12.16;87.84
2020-03-19;Corée du Sud;8565;91;1540;1.06;17.98;80.96
2020-03-19;Cambodge;37;0;1;0.00;2.70;97.30
2020-03-19;Kirghizistan;3;0;0;0.00;0.00;100.00
2020-03-19;Kenya;7;0;0;0.00;0.00;100.00
2020-03-19;Japon;924;29;150;3.14;16.23;80.63
2020-03-19;Jordanie;69;0;1;0.00;1.45;98.55
2020-03-19;Italie;41035;3405;4440;8.30;10.82;80.88
2020-03-19;Jamaïque;15;1;2;6.67;13.33;80.00
2020-03-19;Jersey;0;0;0;0.00;0.00;0.00
2020-03-19;Islande;330;1;5;0.30;1.52;98.18
2020-03-19;Iraq;192;13;43;6.77;22.40;70.83
2020-03-19;Iran;18407;1284;5710;6.98;31.02;62.00
2020-03-19;Inde;194;4;15;2.06;7.73;90.21
2020-03-19;Israël;677;0;11;0.00;1.62;98.38
2020-03-19;Indonésie;311;25;11;8.04;3.54;88.42
2020-03-19;Irlande;557;3;5;0.54;0.90;98.56
2020-03-19;Hongrie;73;1;2;1.37;2.74;95.89
2020-03-19;Croatie;105;1;5;0.95;4.76;94.29
2020-03-19;Honduras;12;0;0;0.00;0.00;100.00
2020-03-19;Hong-Kong;208;4;95;1.92;45.67;52.40
2020-03-19;Guyana;7;1;0;14.29;0.00;85.71
2020-03-19;Guam;0;0;0;0.00;0.00;0.00
2020-03-19;Guatemala;9;1;0;11.11;0.00;88.89
2020-03-19;Grèce;418;6;8;1.44;1.91;96.65
2020-03-19;Guadeloupe;33;0;0;0.00;0.00;100.00
2020-03-19;Guinée Équatoriale;6;0;0;0.00;0.00;100.00
2020-03-19;Guinée;1;0;0;0.00;0.00;100.00
2020-03-19;Gibraltar;10;0;2;0.00;20.00;80.00
2020-03-19;Groenland;0;0;0;0.00;0.00;0.00
2020-03-19;Gambie;1;0;0;0.00;0.00;100.00
2020-03-19;Ghana;11;0;0;0.00;0.00;100.00
2020-03-19;Guernsey;0;0;0;0.00;0.00;0.00
2020-03-19;Géorgie;40;0;1;0.00;2.50;97.50
2020-03-19;Guyane Française;11;0;0;0.00;0.00;100.00
2020-03-19;Gabon;1;0;0;0.00;0.00;100.00
2020-03-19;Royaume-Uni;2706;138;65;5.10;2.40;92.50
2020-03-19;France;10995;372;12;3.38;0.11;96.51
2020-03-19;Îles Féroé;72;0;0;0.00;0.00;100.00
2020-03-19;Fidji;1;0;0;0.00;0.00;100.00
2020-03-19;Finlande;400;0;10;0.00;2.50;97.50
2020-03-19;Espagne;17963;830;1107;4.62;6.16;89.22
2020-03-19;Éthiopie;6;0;0;0.00;0.00;100.00
2020-03-19;Égypte;256;6;32;2.34;12.50;85.16
2020-03-19;Estonie;267;0;1;0.00;0.37;99.63
2020-03-19;Équateur;199;3;0;1.51;0.00;98.49
2020-03-19;Algérie;87;9;32;10.34;36.78;52.87
2020-03-19;République Dominicaine;34;2;0;5.88;0.00;94.12
2020-03-19;Danemark;1153;6;1;0.52;0.09;99.39
2020-03-19;Djibouti;1;0;0;0.00;0.00;100.00
2020-03-19;Allemagne;15320;44;113;0.29;0.74;98.98
2020-03-19;République Tchèque;694;0;3;0.00;0.43;99.57
2020-03-19;Chypre;67;0;0;0.00;0.00;100.00
2020-03-19;Cuba;11;1;0;9.09;0.00;90.91
2020-03-19;Colombie;102;0;1;0.00;0.98;99.02
2020-03-19;Costa Rica;69;1;0;1.45;0.00;98.55
2020-03-19;Chine;80931;3245;70430;4.01;87.02;8.97
2020-03-19;Cameroun;13;0;0;0.00;0.00;100.00
2020-03-19;Chili;238;0;0;0.00;0.00;100.00
2020-03-19;Côte d'Ivoire;9;0;1;0.00;11.11;88.89
2020-03-19;Suisse;4075;41;15;1.01;0.37;98.63
2020-03-19;Congo (Brazzaville);3;0;0;0.00;0.00;100.00
2020-03-19;République Centrafricaine;1;0;0;0.00;0.00;100.00
2020-03-19;Rép. Dém. du Congo;14;0;0;0.00;0.00;100.00
2020-03-19;Canada;800;9;9;1.13;1.13;97.75
2020-03-19;Bélarus;51;0;5;0.00;9.80;90.20
2020-03-19;Bhoutan;1;0;0;0.00;0.00;100.00
2020-03-19;Brésil;621;6;2;0.97;0.32;98.71
2020-03-19;Bahamas;3;0;0;0.00;0.00;100.00
2020-03-19;Bolivie;12;0;0;0.00;0.00;100.00
2020-03-19;Saint Barthélemy;3;0;0;0.00;0.00;100.00
2020-03-19;Brunéi Darussalam;75;0;0;0.00;0.00;100.00
2020-03-19;Bénin;2;0;0;0.00;0.00;100.00
2020-03-19;Bahreïn;278;1;100;0.36;35.97;63.67
2020-03-19;Burkina Faso;33;1;0;3.03;0.00;96.97
2020-03-19;Bulgarie;94;3;0;3.19;0.00;96.81
2020-03-19;Belgique;1795;21;31;1.17;1.73;97.10
2020-03-19;Barbade;5;0;0;0.00;0.00;100.00
2020-03-19;Bangladesh;17;1;3;5.88;17.65;76.47
2020-03-19;Bosnie-Herzégovine;63;0;2;0.00;3.17;96.83
2020-03-19;Azerbaïdjan;44;1;6;2.27;13.64;84.09
2020-03-19;Aruba;4;0;0;0.00;0.00;100.00
2020-03-19;Australie;681;6;26;0.88;3.82;95.30
2020-03-19;Autriche;2013;6;9;0.30;0.45;99.25
2020-03-19;Argentine;97;3;3;3.09;3.09;93.81
2020-03-19;Arménie;115;0;1;0.00;0.87;99.13
2020-03-19;Antigua-et-Barbuda;1;0;0;0.00;0.00;100.00
2020-03-19;Albanie;64;2;0;3.13;0.00;96.88
2020-03-19;Afghanistan;22;0;1;0.00;4.55;95.45
2020-03-19;Andorre;53;0;1;0.00;1.89;98.11
2020-03-19;Émirats Arabes Unis;140;0;31;0.00;22.14;77.86
2020-03-18;Émirats Arabes Unis;113;0;26;0.00;23.01;76.99
2020-03-18;Andorre;39;0;1;0.00;2.56;97.44
2020-03-18;Afghanistan;22;0;1;0.00;4.55;95.45
2020-03-18;Albanie;59;2;0;3.39;0.00;96.61
2020-03-18;Antigua-et-Barbuda;1;0;0;0.00;0.00;100.00
2020-03-18;Arménie;84;0;1;0.00;1.19;98.81
2020-03-18;Argentine;79;2;3;2.53;3.80;93.67
2020-03-18;Autriche;1646;4;9;0.24;0.55;99.21
2020-03-18;Australie;568;6;23;1.06;4.05;94.89
2020-03-18;Aruba;4;0;0;0.00;0.00;100.00
2020-03-18;Azerbaïdjan;28;1;6;3.57;21.43;75.00
2020-03-18;Bosnie-Herzégovine;38;0;2;0.00;5.26;94.74
2020-03-18;Bangladesh;14;1;3;7.14;21.43;71.43
2020-03-18;Barbade;2;0;0;0.00;0.00;100.00
2020-03-18;Belgique;1486;14;31;0.94;2.09;96.97
2020-03-18;Bulgarie;92;2;0;2.17;0.00;97.83
2020-03-18;Burkina Faso;20;1;0;5.00;0.00;95.00
2020-03-18;Bahreïn;256;1;88;0.39;34.38;65.23
2020-03-18;Bénin;2;0;0;0.00;0.00;100.00
2020-03-18;Brunéi Darussalam;68;0;0;0.00;0.00;100.00
2020-03-18;Saint Barthélemy;3;0;0;0.00;0.00;100.00
2020-03-18;Bolivie;12;0;0;0.00;0.00;100.00
2020-03-18;Bahamas;1;0;0;0.00;0.00;100.00
2020-03-18;Brésil;372;3;2;0.81;0.54;98.66
2020-03-18;Bhoutan;1;0;0;0.00;0.00;100.00
2020-03-18;Bélarus;51;0;5;0.00;9.80;90.20
2020-03-18;Canada;657;8;9;1.22;1.37;97.41
2020-03-18;Rép. Dém. du Congo;4;0;0;0.00;0.00;100.00
2020-03-18;République Centrafricaine;1;0;0;0.00;0.00;100.00
2020-03-18;Congo (Brazzaville);1;0;0;0.00;0.00;100.00
2020-03-18;Suisse;3028;28;15;0.92;0.50;98.58
2020-03-18;Côte d'Ivoire;6;0;1;0.00;16.67;83.33
2020-03-18;Chili;238;0;0;0.00;0.00;100.00
2020-03-18;Cameroun;10;0;0;0.00;0.00;100.00
2020-03-18;Chine;80906;3237;69653;4.00;86.09;9.91
2020-03-18;Costa Rica;50;0;0;0.00;0.00;100.00
2020-03-18;Colombie;93;0;1;0.00;1.08;98.92
2020-03-18;Cuba;7;1;0;14.29;0.00;85.71
2020-03-18;Chypre;49;0;0;0.00;0.00;100.00
2020-03-18;République Tchèque;464;0;3;0.00;0.65;99.35
2020-03-18;Allemagne;12327;28;105;0.23;0.85;98.92
2020-03-18;Djibouti;1;0;0;0.00;0.00;100.00
2020-03-18;Danemark;1057;4;1;0.38;0.09;99.53
2020-03-18;République Dominicaine;21;1;0;4.76;0.00;95.24
2020-03-18;Algérie;74;7;12;9.46;16.22;74.32
2020-03-18;Équateur;111;2;0;1.80;0.00;98.20
2020-03-18;Estonie;258;0;1;0.00;0.39;99.61
2020-03-18;Égypte;196;6;32;3.06;16.33;80.61
2020-03-18;Éthiopie;6;0;0;0.00;0.00;100.00
2020-03-18;Espagne;13910;623;1081;4.48;7.77;87.75
2020-03-18;Finlande;336;0;10;0.00;2.98;97.02
2020-03-18;Îles Féroé;58;0;0;0.00;0.00;100.00
2020-03-18;France;9134;264;12;2.89;0.13;96.98
2020-03-18;Royaume-Uni;2634;72;65;2.73;2.47;94.80
2020-03-18;Gabon;1;0;0;0.00;0.00;100.00
2020-03-18;Guyane Française;11;0;0;0.00;0.00;100.00
2020-03-18;Géorgie;38;0;1;0.00;2.63;97.37
2020-03-18;Guernsey;0;0;0;0.00;0.00;0.00
2020-03-18;Ghana;7;0;0;0.00;0.00;100.00
2020-03-18;Gambie;1;0;0;0.00;0.00;100.00
2020-03-18;Groenland;1;0;0;0.00;0.00;100.00
2020-03-18;Gibraltar;8;0;2;0.00;25.00;75.00
2020-03-18;Guinée;1;0;0;0.00;0.00;100.00
2020-03-18;Guinée Équatoriale;4;0;0;0.00;0.00;100.00
2020-03-18;Guadeloupe;27;0;0;0.00;0.00;100.00
2020-03-18;Grèce;418;5;8;1.20;1.91;96.89
2020-03-18;Guatemala;6;1;0;16.67;0.00;83.33
2020-03-18;Guam;0;0;0;0.00;0.00;0.00
2020-03-18;Guyana;7;1;0;14.29;0.00;85.71
2020-03-18;Hong-Kong;181;4;92;2.21;50.83;46.96
2020-03-18;Honduras;9;0;0;0.00;0.00;100.00
2020-03-18;Croatie;81;0;4;0.00;4.94;95.06
2020-03-18;Hongrie;58;1;2;1.72;3.45;94.83
2020-03-18;Irlande;292;2;5;0.68;1.71;97.60
2020-03-18;Indonésie;227;19;11;8.37;4.85;86.78
2020-03-18;Israël;433;0;11;0.00;2.54;97.46
2020-03-18;Inde;156;3;14;1.92;8.97;89.10
2020-03-18;Iran;17361;1135;5389;6.54;31.04;62.42
2020-03-18;Iraq;164;12;43;7.32;26.22;66.46
2020-03-18;Islande;250;1;5;0.40;2.00;97.60
2020-03-18;Jersey;0;0;0;0.00;0.00;0.00
2020-03-18;Jamaïque;13;0;2;0.00;15.38;84.62
2020-03-18;Italie;35713;2978;4025;8.34;11.27;80.39
2020-03-18;Jordanie;52;0;1;0.00;1.92;98.08
2020-03-18;Japon;889;29;144;3.26;16.20;80.54
2020-03-18;Kenya;3;0;0;0.00;0.00;100.00
2020-03-18;Kirghizistan;3;0;0;0.00;0.00;100.00
2020-03-18;Cambodge;35;0;1;0.00;2.86;97.14
2020-03-18;Corée du Sud;8413;84;1540;1.00;18.31;80.70
2020-03-18;Koweït;142;0;15;0.00;10.56;89.44
2020-03-18;Kazakhstan;35;0;0;0.00;0.00;100.00
2020-03-18;Liban;133;3;3;2.26;2.26;95.49
2020-03-18;Sainte-Lucie;2;0;0;0.00;0.00;100.00
2020-03-18;Sri Lanka;51;0;1;0.00;1.96;98.04
2020-03-18;Liechtenstein;28;0;0;0.00;0.00;100.00
2020-03-18;Libéria;2;0;0;0.00;0.00;100.00
2020-03-18;Lituanie;27;0;1;0.00;3.70;96.30
2020-03-18;Lettonie;71;0;1;0.00;1.41;98.59
2020-03-18;Luxembourg;203;2;0;0.99;0.00;99.01
2020-03-18;Maroc;49;2;1;4.08;2.04;93.88
2020-03-18;Monaco;7;0;0;0.00;0.00;100.00
2020-03-18;Montenegro;1;0;0;0.00;0.00;100.00
2020-03-18;Moldavie;30;1;1;3.33;3.33;93.33
2020-03-18;Saint Martin;3;0;0;0.00;0.00;100.00
2020-03-18;Macédoine;35;0;1;0.00;2.86;97.14
2020-03-18;Mongolie;6;0;0;0.00;0.00;100.00
2020-03-18;Macao;15;0;10;0.00;66.67;33.33
2020-03-18;Mauritanie;1;0;0;0.00;0.00;100.00
2020-03-18;Martinique;19;1;0;5.26;0.00;94.74
2020-03-18;Malte;38;0;2;0.00;5.26;94.74
2020-03-18;Maurice;3;0;0;0.00;0.00;100.00
2020-03-18;Maldives;13;0;0;0.00;0.00;100.00
2020-03-18;Mexique;93;0;4;0.00;4.30;95.70
2020-03-18;Malaisie;790;2;60;0.25;7.59;92.15
2020-03-18;Namibie;2;0;0;0.00;0.00;100.00
2020-03-18;Nigéria;8;0;1;0.00;12.50;87.50
2020-03-18;Pays-Bas;2056;58;2;2.82;0.10;97.08
2020-03-18;Norvège;1550;6;1;0.39;0.06;99.55
2020-03-18;Népal;1;0;1;0.00;100.00;0.00
2020-03-18;Nouvelle-Zélande;20;0;0;0.00;0.00;100.00
2020-03-18;Oman;39;0;12;0.00;30.77;69.23
2020-03-18;Panama;86;1;0;1.16;0.00;98.84
2020-03-18;Pérou;145;0;1;0.00;0.69;99.31
2020-03-18;Philippines;202;19;5;9.41;2.48;88.12
2020-03-18;Pakistan;299;0;2;0.00;0.67;99.33
2020-03-18;Porto Rico;0;0;0;0.00;0.00;0.00
2020-03-18;Pologne;251;5;13;1.99;5.18;92.83
2020-03-18;Portugal;448;2;3;0.45;0.67;98.88
2020-03-18;Qatar;452;0;4;0.00;0.88;99.12
2020-03-18;Paraguay;11;0;0;0.00;0.00;100.00
2020-03-18;Réunion;12;0;0;0.00;0.00;100.00
2020-03-18;Roumanie;260;0;19;0.00;7.31;92.69
2020-03-18;Serbie;83;0;1;0.00;1.20;98.80
2020-03-18;Russie;147;0;8;0.00;5.44;94.56
2020-03-18;Rwanda;8;0;0;0.00;0.00;100.00
2020-03-18;Arabie Saoudite;171;0;6;0.00;3.51;96.49
2020-03-18;Seychelles;4;0;0;0.00;0.00;100.00
2020-03-18;Suède;1279;10;1;0.78;0.08;99.14
2020-03-18;Soudan;2;1;0;50.00;0.00;50.00
2020-03-18;Singapour;313;0;114;0.00;36.42;63.58
2020-03-18;Slovénie;275;1;0;0.36;0.00;99.64
2020-03-18;Slovaquie;105;1;0;0.95;0.00;99.05
2020-03-18;Saint-Marin;119;11;4;9.24;3.36;87.39
2020-03-18;Sénégal;31;0;2;0.00;6.45;93.55
2020-03-18;Somalie;1;0;0;0.00;0.00;100.00
2020-03-18;Suriname;1;0;0;0.00;0.00;100.00
2020-03-18;Eswatini;1;0;0;0.00;0.00;100.00
2020-03-18;Togo;1;0;0;0.00;0.00;100.00
2020-03-18;Thaïlande;212;1;42;0.47;19.81;79.72
2020-03-18;Tunisie;29;0;0;0.00;0.00;100.00
2020-03-18;Turquie;98;1;0;1.02;0.00;98.98
2020-03-18;Trinité-et-Tobago;7;0;0;0.00;0.00;100.00
2020-03-18;Taïwan;100;1;22;1.00;22.00;77.00
2020-03-18;Tanzanie;3;0;0;0.00;0.00;100.00
2020-03-18;Ukraine;14;2;0;14.29;0.00;85.71
2020-03-18;États-Unis;7786;118;106;1.52;1.36;97.12
2020-03-18;Uruguay;50;0;0;0.00;0.00;100.00
2020-03-18;Ouzbékistan;15;0;0;0.00;0.00;100.00
2020-03-18;Vatican;1;0;0;0.00;0.00;100.00
2020-03-18;St-Vincent / Grenadines;1;0;0;0.00;0.00;100.00
2020-03-18;Venezuela;36;0;0;0.00;0.00;100.00
2020-03-18;Kosovo;2;0;0;0.00;0.00;100.00
2020-03-18;Viet Nam;75;0;16;0.00;21.33;78.67
2020-03-18;Mayotte;3;0;0;0.00;0.00;100.00
2020-03-18;Afrique du Sud;116;0;0;0.00;0.00;100.00
2020-03-18;Autres;712;7;325;0.98;45.65;53.37
2020-03-18;Zambie;2;0;0;0.00;0.00;100.00
2020-03-17;Autres;696;7;325;1.01;46.70;52.30
2020-03-17;Afrique du Sud;62;0;0;0.00;0.00;100.00
2020-03-17;Mayotte;1;0;0;0.00;0.00;100.00
2020-03-17;Viet Nam;66;0;16;0.00;24.24;75.76
2020-03-17;Kosovo;2;0;0;0.00;0.00;100.00
2020-03-17;Venezuela;33;0;0;0.00;0.00;100.00
2020-03-17;St-Vincent / Grenadines;1;0;0;0.00;0.00;100.00
2020-03-17;Vatican;1;0;0;0.00;0.00;100.00
2020-03-17;Ouzbékistan;10;0;0;0.00;0.00;100.00
2020-03-17;Uruguay;29;0;0;0.00;0.00;100.00
2020-03-17;États-Unis;6421;108;17;1.68;0.26;98.05
2020-03-17;Ukraine;14;2;0;14.29;0.00;85.71
2020-03-17;Tanzanie;1;0;0;0.00;0.00;100.00
2020-03-17;Taïwan;77;1;22;1.30;28.57;70.13
2020-03-17;Trinité-et-Tobago;5;0;0;0.00;0.00;100.00
2020-03-17;Turquie;47;1;0;2.13;0.00;97.87
2020-03-17;Tunisie;24;0;0;0.00;0.00;100.00
2020-03-17;Thaïlande;177;1;41;0.56;23.16;76.27
2020-03-17;Togo;1;0;0;0.00;0.00;100.00
2020-03-17;Eswatini;1;0;0;0.00;0.00;100.00
2020-03-17;Suriname;1;0;0;0.00;0.00;100.00
2020-03-17;Somalie;1;0;0;0.00;0.00;100.00
2020-03-17;Sénégal;26;0;2;0.00;7.69;92.31
2020-03-17;Saint-Marin;109;7;4;6.42;3.67;89.91
2020-03-17;Slovaquie;72;0;0;0.00;0.00;100.00
2020-03-17;Slovénie;275;1;0;0.36;0.00;99.64
2020-03-17;Singapour;266;0;114;0.00;42.86;57.14
